,Branch length stretch,date,numdate
A_Bangladesh_1817_2020_EPIISL882829_2020-10-06,0.9958288294598736,2020-10-06,2020.8087740460783
A_Bangladesh_1928_2020_EPIISL882830_2020-10-05,2.0,2020-10-05,2020.8060715776949
A_Bangladesh_1937_2020_EPIISL882821_2020-10-19,0.9983008249704997,2020-10-19,2020.8439061350618
A_Bangladesh_2002_2020_EPIISL717682_2020-10-01,1.000000429657844e-06,2020-10-01,2020.795261704537
A_Bangladesh_2002_2020_EPIISL959652_2020-10-01,1.000000429657844e-06,2020-10-01,2020.795261704537
A_Bangladesh_2004_2020_EPIISL717685_2020-10-04,1.000000429657844e-06,2020-10-04,2020.8033691096873
A_Bangladesh_2004_2020_EPIISL959653_2020-10-04,1.000000429657844e-06,2020-10-04,2020.8033691096873
A_Bangladesh_2004_2020_EPIISL965042_2020-10-04,1.000000429657844e-06,2020-10-04,2020.8033691096873
A_Bangladesh_2010_2020_EPIISL882858_2020-10-20,0.9983006587833728,2020-10-20,2020.846608603445
A_Bangladesh_3004_2020_EPIISL717690_2020-10-04,1.000000429657844e-06,2020-10-04,2020.8033691096873
A_Bangladesh_3004_2020_EPIISL882873_2020-10-04,1.000000429657844e-06,2020-10-04,2020.8033691096873
A_Bangladesh_3011_2020_EPIISL717680_2020-09-23,1.000000429657844e-06,2020-09-23,2020.7736419574703
A_Bangladesh_3201003001_2020_EPIISL882854_2020-10-01,1.000000429657844e-06,2020-10-01,2020.795261704537
A_Bangladesh_4002_2020_EPIISL717689_2020-10-05,1.0000004296578851e-06,2020-10-05,2020.8060715780705
A_Bangladesh_4002_2020_EPIISL882874_2020-10-05,1.0000004296578851e-06,2020-10-05,2020.8060715780705
A_Bangladesh_4002_2020_EPIISL968666_2020-10-05,0.31195989848259525,2020-10-05,2020.8060715776949
A_Bangladesh_4005_2020_EPIISL959654_2020-10-04,1.000000429657844e-06,2020-10-04,2020.8033691096873
A_Bangladesh_4006_2020_EPIISL882838_2020-10-18,0.998152738820448,2020-10-18,2020.8412036666784
A_Bangladesh_9019_2021_EPIISL9388970_2021-09-20,0.9612827320550773,2021-09-20,2021.7499086605808
A_Bangladesh_911009_2020_EPIISL2932737_2020-09-03,1.000000429657844e-06,2020-09-03,2020.7195925898034
A_Bawshar_72212056_2022_EPIISL15926922_2022-10-30_HA_4,2.0,2022-10-30,2022.8450839729344
A_Bazoureyeh.LBN_7037_2021_EPIISL8576440_2021-11-11,0.9977498612865644,2021-11-11,2021.890437016515
A_Beijing-Miyun_51_2020_EPIISL528884_2020-01-08,2.0,2020-01-08,2020.0737026458064
A_Beijing-Miyun_53_2020_EPIISL528886_2020-01-09,0.3213152925575399,2020-01-09,2020.0764051141896
A_Beijing-Miyun_54_2020_EPIISL485909_2020-01-02,0.6273797159987191,2020-01-02,2020.0574878355062
A_Beirut_5509_2021_EPIISL6915274_2021-09-01,1.0000004296577481e-06,2021-09-01,2021.6985617616729
A_Beirut_5517_2021_EPIISL6915273_2021-09-01,2.0,2021-09-01,2021.698561761297
A_Belgium_G0048_2020_EPIISL477401_2020-01-07,2.0,2020-01-07,2020.071000177423
A_Belgium_G0082_2020_EPIISL477407_2020-01-20,2.0,2020-01-20,2020.1061322664066
A_Belgium_G0111_2020_EPIISL477410_2020-01-25,0.4980312710929857,2020-01-25,2020.1196446083234
A_Belgium_G0214_2020_EPIISL477418_2020-02-05,1.0169735044743107,2020-02-05,2020.1493717605404
A_Belgium_G0261_2023_EPIISL18167357_2023-03-07_HA_4,0.8454468093591134,2023-03-07,2023.1916755430993
A_Belgium_G0528_2019_EPIISL406325_2019-12-19,0.4651604400688531,2019-12-19,2020.0189776610434
A_Belgium_H0007_2021_EPIISL12240109_2021-08-06,1.0000004296577337e-06,2021-08-06,2021.6282975837057
A_Belgium_IS0529_2020_EPIISL2484034_2020-01-26,2.0,2020-01-26,2020.1223470767068
A_Belgium_S0571_2020_EPIISL485723_2020-02-03,0.9390818764876008,2020-02-03,2020.1439668237736
A_Belgium_S0710_2020_EPIISL477471_2020-02-08,1.173515343015815,2020-02-08,2020.1574791656903
A_Belgium_S1204_2023_EPIISL18167363_2023-02-16_HA_4,1.0084830470705894,2023-02-16,2023.1403286438156
A_Berlin_149_2022_EPIISL16087628_2022-10-06_HA_4,0.9140954764657029,2022-10-06,2022.7802247317338
A_Berlin_18_2020_EPIISL410980_2020-01-28,1.0510876602968564,2020-01-28,2020.1277520134736
A_Berlin_1_2021_EPIISL9250432_2021-09-16,0.49570967611317235,2021-09-16,2021.7390987870474
A_Berlin_27_2020_EPIISL413440_2020-01-30,2.0,2020-01-30,2020.1331569502402
A_Bhutan_2022_2022_EPIISL16834653_2022-10-27_HA_4,0.9356763351316659,2022-10-27,2022.8369765677842
A_Boras_2_2022_EPIISL9208233_2022-01-03,1.0000004296577881e-06,2022-01-03,2022.0343434583044
A_BosniaandHerzegovina_101_2021_EPIISL12219614_2021-12-28,1.3549219903173642,2021-12-28,2022.0174530305326
A_Bourgogne_1249_2020_EPIISL462108_2020-02-17,1.119539814767546,2020-02-17,2020.1818013811405
A_Brandenburg_9_2020_EPIISL434392_2020-02-23,0.525551827360789,2020-02-23,2020.1980161914407
A_Bremen_24_2019_EPIISL401782_2019-10-02,2.0,2019-10-02,2019.808185127142
A_Brest_2522_2019_EPIISL400340_2019-11-18,1.0000004296581138e-06,2019-11-18,2019.9352011415353
A_Bretagne_1413_2017_EPIISL283128_2017-10-09,0.5175627688088511,2017-10-09,2017.8529492517864
A_Bretagne_18379_2022_EPIISL11814499_2022-03-07,1.0216138473103862,2022-03-07,2022.2045989660799
A_Brisbane_01_2018_EPIISL313657_2018-01-02,0.8679019898895672,2018-01-02,2018.0833346814675
A_Brisbane_117_2018_EPIISL396195_2018-07-27,2.0,2018-07-27,2018.6400431684378
A_Brisbane_318_2016_EPIISL269294_2016-12-12,2.0,2016-12-12,2017.041533119685
A_Brisbane_321_2016_EPIISL275804_2016-01-01,0.3518724743486336,2016-01-01,2016.106479059045
A_BritishColumbia_019_2020_EPIISL411568_2020-01-14,2.0,2020-01-14,2020.0899174561066
A_BritishColumbia_17_2021_EPIISL11041941_2021-12-16,1.2375955712122928,2021-12-16,2021.9850234099322
A_BritishColumbia_22_2021_EPIISL11041946_2021-12-22,1.0000004296578544e-06,2021-12-22,2022.0012382206082
A_BritishColumbia_24_2021_EPIISL11041948_2021-12-25,1.0000004296577352e-06,2021-12-25,2022.0093456257584
A_BritishColumbia_251_2022_EPIISL16755735_2022-11-22_HA_4,0.9981527647464253,2022-11-22,2022.9072407457513
A_BritishColumbia_298_2022_EPIISL16755772_2022-12-06_HA_4,0.47597715946471153,2022-12-06,2022.9450753031183
A_BritishColumbia_PHL-179_2022_EPIISL16283356_2022-11-05_HA_4,0.3890948118295768,2022-11-05,2022.8612987832344
A_BritishColumbia_PHL-235_2022_EPIISL16283364_2022-11-05_HA_4,0.9862829167170789,2022-11-05,2022.8612987832344
A_BritishColumbia_PHL-288_2022_EPIISL16283363_2022-11-04_HA_4,2.0,2022-11-04,2022.858596314851
A_BritishColumbia_PHL-364_2022_EPIISL16283452_2022-11-30_HA_4,9.999999959768344e-07,2022-11-30,2022.928860493194
A_BritishColumbia_PHL-440_2022_EPIISL16401610_2022-12-04_HA_4,2.0,2022-12-04,2022.9396703663515
A_Brunei_64_2022_EPIISL16003439_2022-10-07_HA_4,0.9211802710067695,2022-10-07,2022.7829272001172
A_Bulgaria_1051_2020_EPIISL609911_2020-02-21,2.0,2020-02-21,2020.192611254674
A_Burgos_259_2022_EPIISL16520475_2022-10-11_HA_4,0.7592229413315686,2022-10-11,2022.7937370736506
A_California_01_2021_EPIISL4373604_2021-08-09,1.000000429657799e-06,2021-08-09,2021.6364049888557
A_California_01_2021_EPIISL4373641_2021-08-09,1.000000429657799e-06,2021-08-09,2021.6364049888557
A_California_05_2021_EPIISL7256265_2021-10-21,0.5322020088884144,2021-10-21,2021.8336851804645
A_California_07_2020_EPIISL409386_2020-01-06,0.8642375385466284,2020-01-06,2020.0682977090396
A_California_11_2022_EPIISL11959396_2022-01-18,0.9983005756005643,2022-01-18,2022.0748804836787
A_California_15_2020_EPIISL412157_2020-01-15,1.0000004296580556e-06,2020-01-15,2020.0926199248656
A_California_175_2022_EPIISL17100365_2022-11-28_HA_4,1.223751580047041,2022-11-28,2022.9234555560515
A_California_179_2016_EPIISL273709_2016-12-03,2.0,2016-12-03,2017.0172109042346
A_California_183_2019_EPIISL397002_2019-10-24,0.8245527317275086,2019-10-24,2019.8676394315758
A_California_185_2022_EPIISL16834783_2022-11-22_HA_4,9.999999959769143e-07,2022-11-22,2022.9072407461272
A_California_200_2019_EPIISL409111_2019-10-31,0.7684416992715081,2019-10-31,2019.8865567102591
A_California_205_2019_EPIISL400008_2019-11-17,1.0000004296580825e-06,2019-11-17,2019.9324986731522
A_California_28_2021_EPIISL9033461_2021-12-05,0.4959643635349028,2021-12-05,2021.9552962577154
A_California_33_2020_EPIISL415768_2020-02-08,0.999879487508242,2020-02-08,2020.1574791656903
A_California_35_2023_EPIISL17391811_2023-02-13_HA_4,0.8602132221388311,2023-02-13,2023.1322212386654
A_California_37_2021_EPIISL9033769_2021-12-10,0.9983016571376113,2021-12-10,2021.9688085996322
A_California_43_2021_EPIISL11532861_2021-12-14,0.39755247847290276,2021-12-14,2021.9796184731656
A_California_52_2020_EPIISL430754_2020-03-09,2.0,2020-03-09,2020.2385532171909
A_California_52_2021_EPIISL9033780_2021-12-20,1.0000004296577352e-06,2021-12-20,2021.9958332838414
A_California_54_2023_EPIISL17806294_2023-04-27_HA_4,0.8794300960833099,2023-04-27,2023.3295014306502
A_California_55_2020_EPIISL717646_2020-10-12,2.0,2020-10-12,2020.8249888563782
A_California_55_2022_EPIISL12716170_2022-03-31,2.0,2022-03-31,2022.2694582072802
A_California_60_2021_EPIISL9033449_2021-12-25,2.0,2021-12-25,2022.0093456253826
A_California_63_2021_EPIISL9033552_2021-12-26,0.9983003482081069,2021-12-26,2022.0120480937658
A_California_RVTNL9158972875573_2022_EPIISL18005292_2022-12-07_HA_4,0.9770410339847438,2022-12-07,2022.9477777715017
A_Cambodia_1167_2020_EPIISL1455650_2020-10-08,1.0000004296581403e-06,2020-10-08,2020.8141789832207
A_Cambodia_1171_2020_EPIISL1455654_2020-10-08,1.0000004296581403e-06,2020-10-08,2020.8141789832207
A_Cambodia_1180_2020_EPIISL1455652_2020-10-08,1.0000004296581403e-06,2020-10-08,2020.8141789832207
A_Cambodia_1189_2020_EPIISL1455651_2020-10-08,1.0000004296581403e-06,2020-10-08,2020.8141789832207
A_Cambodia_20080717_2020_EPIISL534310_2020-08-18,2.0,2020-08-18,2020.676353095294
A_Cambodia_981_2020_EPIISL1296362_2020-09-15,1.0000004296581403e-06,2020-09-15,2020.7520222104035
A_Cambodia_E0826360_2020_EPIISL1296487_2020-07-16,1.0000004296580698e-06,2020-07-16,2020.587171639019
A_Cambodia_E0826360_2020_EPIISL1367566_2020-07-16,0.40584200071364696,2020-07-16,2020.5871716386432
A_Cambodia_FSS42911_2020_EPIISL514677_2020-03-12,0.8254632125043958,2020-03-12,2020.2466606223409
A_Cambodia_e0908377_2020_EPIISL536569_2020-07-29,1.0000004296581413e-06,2020-07-29,2020.6223037280026
A_Cambodia_e1009251_2020_EPIISL944641_2020-10-08,0.8164219806771029,2020-10-08,2020.8141789828449
A_Cambodia_nC73301_2020_EPIISL710458_2020-09-14,0.996336782098338,2020-09-14,2020.7493197416445
A_Cambodia_nC80628_2020_EPIISL710460_2020-09-24,2.0,2020-09-24,2020.7763444254779
A_Canarias_1340_2022_EPIISL11814244_2022-03-02,1.0000004296578057e-06,2022-03-02,2022.1910866245387
A_Canberra_7_2016_EPIISL289136_2016-04-10,0.9992852784828531,2016-04-10,2016.37672589738
A_Cardiff_1286_2019_EPIISL400530_2019-12-01,1.0000004296581873e-06,2019-12-01,2019.970333230519
A_Cardiff_8268_2022_EPIISL10402015_2022-02-15,2.0,2022-02-15,2022.1505495984127
A_CastillaLaMancha_1245_2022_EPIISL11814252_2022-03-05,1.1222483517929303,2022-03-05,2022.199194029313
A_CastillaLaMancha_1427_2023_EPIISL17716376_2023-03-12_HA_4,1.8826909696598564,2023-03-12,2023.205187885016
A_CastillaLaMancha_1548_2022_EPIISL12646202_2022-03-23,1.8928738870915287,2022-03-23,2022.2478384602134
A_CastillaLaMancha_220127_2021_EPIISL9359960_2021-12-17,1.4133751909794496,2021-12-17,2021.9877258783158
A_CastillaLaMancha_315_2023_EPIISL17095526_2023-01-10_HA_4,1.0282135661688803,2023-01-10,2023.0403373136314
A_CastillaLaMancha_3911_2022_EPIISL16052077_2022-10-02_HA_4,0.8484859756728315,2022-10-02,2022.7694148582004
A_CastillaLaMancha_4033_2022_EPIISL16054000_2022-10-10_HA_4,9.99999995976831e-07,2022-10-10,2022.7910346056428
A_CastillaLaMancha_4107_2022_EPIISL15999264_2022-10-17_HA_4,1.0141285529545976,2022-10-17,2022.8099518839506
A_CastillaLaMancha_4218_2022_EPIISL15999279_2022-10-23_HA_4,9.99999995976831e-07,2022-10-23,2022.8261666946266
A_CastillaLaMancha_4360_2022_EPIISL16749867_2022-11-10_HA_4,9.999999960041966e-07,2022-11-10,2022.874811125527
A_CastillaLaMancha_4541_2022_EPIISL16836716_2022-11-24_HA_4,2.0,2022-11-24,2022.912645682518
A_Catalonia_0846659S_2019_EPIISL407971_2019-12-03,0.5788864227876039,2019-12-03,2019.9757381669099
A_Catalonia_3511932NS_2020_EPIISL412057_2019-12-05,0.46951313252379273,2019-12-05,2019.9811431036765
A_Catalonia_NSGT198261038_2022_EPIISL17400171_2022-11-30_HA_4,9.99999995976882e-07,2022-11-30,2022.928860493194
A_Catalonia_NSVH101694902_2021_EPIISL8882123_2021-12-10,1.0000004296578269e-06,2021-12-10,2021.968808600008
A_Catalonia_NSVH101698109_2021_EPIISL8882125_2021-12-14,2.0,2021-12-14,2021.9796184731656
A_Catalonia_NSVH101769409_2022_EPIISL11766279_2022-03-05,0.6464304443628982,2022-03-05,2022.199194029313
A_Catalonia_NSVH101994491_2023_EPIISL16647266_2023-01-09_HA_4,1.0469284943510972,2023-01-09,2023.037634845248
A_Catalonia_NSVH101994771_2023_EPIISL16647251_2023-01-09_HA_4,0.4992779653739565,2023-01-09,2023.037634845248
A_Catalonia_NSVH161510503_2022_EPIISL12705635_2022-05-04,0.9981522874048953,2022-05-04,2022.3613421323141
A_Catalonia_NSVH161513271_2022_EPIISL16460166_2022-12-28_HA_4,0.9995957947944631,2022-12-28,2023.004529607552
A_Catalonia_NSVH170116992_2022_EPIISL16075750_2022-11-30_HA_4,0.9992621460033766,2022-11-30,2022.928860492818
A_Catalonia_NSVH170117903_2022_EPIISL16459670_2022-12-28_HA_4,0.9473184726666503,2022-12-28,2023.004529607552
A_Catalonia_NSVH17653_2021_EPIISL4537562_2021-09-20,1.0000004296578544e-06,2021-09-20,2021.7499086609564
A_Catalonia_NSVH198241147_2022_EPIISL12471325_2022-04-19,2.0,2022-04-19,2022.3208051065637
A_Catalonia_NSVH198241497_2022_EPIISL12471322_2022-04-22,2.0,2022-04-22,2022.328912511714
A_Catalonia_NSVH198241504_2022_EPIISL12471320_2022-04-22,1.4164451020070083,2022-04-22,2022.328912511714
A_Catalonia_NSVH198242974_2022_EPIISL12705647_2022-05-10,2.0,2022-05-10,2022.3775569426143
A_Catalonia_NSVH198242975_2022_EPIISL12705648_2022-05-10,1.0850608494466487,2022-05-10,2022.3775569426143
A_Catalonia_NSVH198242978_2022_EPIISL12705651_2022-05-10,0.8184429628585931,2022-05-10,2022.3775569426143
A_Catalonia_NSVH198257086_2022_EPIISL15504833_2022-10-18_HA_4,0.3265041454026511,2022-10-18,2022.812654352334
A_Catalonia_NSVH198262912_2022_EPIISL16460109_2022-12-23_HA_4,1.6509844040893895,2022-12-23,2022.9910172656353
A_Catalonia_NSVH198263297_2022_EPIISL16459966_2022-12-29_HA_4,0.9983009431846005,2022-12-29,2023.0072320759355
A_Catalonia_NSVH198264300_2023_EPIISL16647400_2023-01-12_HA_4,1.0592283596432528,2023-01-12,2023.045742250398
A_Catalonia_NSVH199821772_2022_EPIISL12599178_2022-04-27,0.7737555939059427,2022-04-27,2022.3424248536307
A_Catalonia_NSVH534133575_2022_EPIISL16258253_2022-12-15_HA_4,0.9981526067831854,2022-12-15,2022.9693975185685
A_Catalonia_NSVH741052779_2022_EPIISL16196735_2022-12-13_HA_4,1.0083030486600677,2022-12-13,2022.963992581802
A_Centre_2559_2019_EPIISL400343_2019-11-25,0.996965658547996,2019-11-25,2019.954118419843
A_Ceuta_230132_2022_EPIISL16914528_2022-12-29_HA_4,1.013189523047537,2022-12-29,2023.0072320759355
A_Ceuta_230141_2022_EPIISL16914535_2022-12-19_HA_4,0.998300812787496,2022-12-19,2022.9802073921019
A_ChampagneArdenne_57260_2022_EPIISL16680826_2022-12-01_HA_4,9.999999959768541e-07,2022-12-01,2022.9315629615774
A_ChiangMai_51_2020_EPIISL644653_2020-01-31,0.9893985893417643,2020-01-31,2020.1358594186233
A_Chungbuk_736_2023_EPIISL17150660_2023-02-06_HA_4,1.4921035841031776,2023-02-06,2023.113303959982
A_Chungbuk_96_2022_EPIISL16922220_2022-11-07_HA_4,0.470204118407556,2022-11-07,2022.8667037200012
A_Colorado_01_2023_EPIISL17100200_2023-01-01_HA_4,2.0,2023-01-01,2023.0160150981812
A_Colorado_44_2019_EPIISL402412_2019-11-27,0.7434157127439669,2019-11-27,2019.9595233566097
A_Colorado_IVYD13J60F4_2022_EPIISL17018942_2022-11-30_HA_4,2.0,2022-11-30,2022.928860492818
A_Colorado_USAFSAM-13813_2022_EPIISL16919130_2022-12-15_HA_4,0.9987461123139589,2022-12-15,2022.9693975185685
A_Connecticut_02_2021_EPIISL8557850_2021-11-05,1.0000004296577352e-06,2021-11-05,2021.8742222065905
A_Connecticut_02_2022_EPIISL11533897_2022-02-14,0.9982858499152633,2022-02-14,2022.1478471300293
A_Connecticut_11_2022_EPIISL12713494_2022-04-02,0.8999868863695109,2022-04-02,2022.274863144047
A_Connecticut_17_2020_EPIISL424742_2020-03-02,2.0,2020-03-02,2020.2196359385075
A_Connecticut_IVYD13J60N5_2022_EPIISL17018944_2022-11-29_HA_4,0.9983001937915406,2022-11-29,2022.926158024435
A_CostaRica_INC-0024-771501_2022_EPIISL18126927_2022-10-16_HA_4,2.0,2022-10-16,2022.8072494155674
A_CostaRica_INC-0028-788653_2023_EPIISL18137499_2023-03-24_HA_4,0.9829974048827005,2023-03-24,2023.237617505616
A_Croatia_109108_2021_EPIISL6915282_2021-09-20,1.0000004296578544e-06,2021-09-20,2021.7499086609564
A_Croatia_99546_2021_EPIISL6915292_2021-08-25,1.0000004296578544e-06,2021-08-25,2021.6796444829893
A_Cyprus_F1267_2020_EPIISL500725_2020-02-27,2.0,2020-02-27,2020.2088260649741
A_Cyprus_F755_2020_EPIISL434417_2020-02-02,0.6425570161859276,2020-02-02,2020.1412643553901
A_Cyprus_F804_2020_EPIISL434418_2020-02-02,0.5205845695772976,2020-02-02,2020.1412643553901
A_CzechRepublic_139_2020_EPIISL435295_2020-01-20,1.3512310606652598,2020-01-20,2020.1061322664066
A_CzechRepublic_1501_2019_EPIISL405411_2019-11-28,1.9756412594859776,2019-11-28,2019.962225824993
A_CzechRepublic_1670_2019_EPIISL416201_2019-11-28,0.978960672238303,2019-11-28,2019.962225824993
A_CzechRepublic_38_2020_EPIISL409973_2020-01-07,1.0000004296581873e-06,2020-01-07,2020.0710001777989
A_Darwin_6_2021_EPIISL17832065_2021-03-16_HA_4,2.0,2021-03-16,2021.2418446045103
A_Darwin_726_2019_EPIISL412025_2019-10-03,0.5542929025378591,2019-10-03,2019.8108875955252
A_Darwin_9_2021_EPIISL16998754_2021-04-17_HA_4,0.4809328709339867,2021-04-17,2021.3283235927777
A_Delaware_01_2021_EPIISL2518731_2021-04-16,1.0000004296577759e-06,2021-04-16,2021.3256211247704
A_Delaware_01_2021_EPIISL2518750_2021-04-16,1.0000004296577759e-06,2021-04-16,2021.3256211247704
A_Delaware_09_2021_EPIISL8814426_2021-12-12,1.0856189217182768,2021-12-12,2021.9742135363988
A_Delaware_11_2021_EPIISL8814428_2021-12-13,0.12459230274923,2021-12-13,2021.9769160047824
A_Delaware_13_2022_EPIISL12109553_2022-03-07,2.0,2022-03-07,2022.2045989660799
A_Delaware_15_2020_EPIISL415752_2020-02-18,2.0,2020-02-18,2020.1845038495237
A_Delaware_32_2016_EPIISL277143_2016-11-15,0.3715638310119567,2016-11-15,2016.9685664733342
A_Delaware_39_2019_EPIISL393677_2019-05-28,1.5890022099565755,2019-05-28,2019.4649716424562
A_Delaware_43_2023_EPIISL17625827_2023-03-22_HA_4,1.8848025989668513,2023-03-22,2023.2322125688495
A_Delaware_49_2019_EPIISL400842_2019-10-22,0.9991502920690258,2019-10-22,2019.8622344948092
A_Delaware_49_2023_EPIISL17857201_2023-04-24_HA_4,0.9995751384681091,2023-04-24,2023.3213940255002
A_Denmark_03_2021_EPIISL8770011_2021-09-11,1.0000004296578544e-06,2021-09-11,2021.7255864455062
A_Denmark_03_2022_EPIISL9304982_2022-01-03,1.0440243896958368,2022-01-03,2022.0343434579286
A_Denmark_04_2021_EPIISL8576479_2021-09-15,1.0852308939151603,2021-09-15,2021.736396318664
A_Denmark_06_2021_EPIISL8770002_2021-09-13,1.0000004296578544e-06,2021-09-13,2021.730991382273
A_Denmark_07_2021_EPIISL8576447_2021-09-17,1.0000004296578544e-06,2021-09-17,2021.7418012558064
A_Denmark_08_2021_EPIISL8576445_2021-09-17,1.0000004296850656e-06,2021-09-17,2021.7418012558064
A_Denmark_08_2021_EPIISL8769998_2021-09-17,2.0,2021-09-17,2021.7418012554306
A_Denmark_1090_2020_EPIISL477512_2020-02-13,0.9981613918202618,2020-02-13,2020.1709915076071
A_Denmark_11_2022_EPIISL9304988_2022-01-09,0.9991500970272279,2022-01-09,2022.0505582682285
A_Denmark_120_2022_EPIISL12322669_2022-02-14,1.0000004296577316e-06,2022-02-14,2022.1478471304051
A_Denmark_123_2021_EPIISL9304978_2021-12-31,2.0,2021-12-31,2022.0255604356826
A_Denmark_125_2022_EPIISL12322654_2022-02-14,1.0000004296577316e-06,2022-02-14,2022.1478471304051
A_Denmark_12_2021_EPIISL8769997_2021-09-25,2.0,2021-09-25,2021.7634210024974
A_Denmark_13_2021_EPIISL8769992_2021-09-21,0.12459230274924485,2021-09-21,2021.752611128964
A_Denmark_150_2022_EPIISL12322746_2022-02-17,1.000000429657902e-06,2022-02-17,2022.155954535555
A_Denmark_211_2022_EPIISL12323482_2022-02-22,2.0,2022-02-22,2022.169466877096
A_Denmark_220_2020_EPIISL407960_2020-01-13,1.0000004296580795e-06,2020-01-13,2020.087214988099
